customer_id,date,time_idx,daily_spend,logins,clicks,day_of_week,is_holiday,customer_tier
C_081,2025-01-26,25,0.0,0,4,6,0,Bronze
C_081,2025-01-27,26,0.0,0,4,0,0,Bronze
C_081,2025-01-28,27,0.0,0,3,1,0,Bronze
C_081,2025-01-29,28,0.0,0,3,2,0,Bronze
C_081,2025-01-30,29,2.96,1,6,3,0,Bronze
C_081,2025-01-31,30,0.0,0,0,4,0,Bronze
C_081,2025-02-01,31,14.17,1,8,5,0,Bronze
C_081,2025-02-02,32,0.0,0,4,6,0,Bronze
C_081,2025-02-03,33,0.0,0,2,0,0,Bronze
C_081,2025-02-04,34,0.0,0,1,1,0,Bronze
C_081,2025-02-05,35,9.84,2,7,2,1,Bronze
C_081,2025-02-06,36,0.0,0,3,3,0,Bronze
C_081,2025-02-07,37,0.0,0,4,4,0,Bronze
C_081,2025-02-08,38,3.76,1,3,5,0,Bronze
C_081,2025-02-09,39,0.0,0,1,6,0,Bronze
C_081,2025-02-10,40,0.0,0,3,0,0,Bronze
C_081,2025-02-11,41,21.37,2,16,1,0,Bronze
C_081,2025-02-12,42,27.03,2,22,2,0,Bronze
C_081,2025-02-13,43,7.38,3,9,3,0,Bronze
C_081,2025-02-14,44,4.22,1,9,4,0,Bronze
C_081,2025-02-15,45,0.0,0,3,5,0,Bronze
C_081,2025-02-16,46,18.92,2,10,6,0,Bronze
C_081,2025-02-17,47,4.68,1,10,0,0,Bronze
C_081,2025-02-18,48,0.0,0,4,1,0,Bronze
C_081,2025-02-19,49,0.0,0,0,2,0,Bronze
C_081,2025-02-20,50,0.0,0,2,3,0,Bronze
C_081,2025-02-21,51,0.0,0,3,4,0,Bronze
C_081,2025-02-22,52,4.14,1,6,5,0,Bronze
C_081,2025-02-23,53,0.0,0,4,6,0,Bronze
C_081,2025-02-24,54,0.0,0,0,0,0,Bronze
C_081,2025-02-25,55,4.6,2,5,1,0,Bronze
C_081,2025-02-26,56,0.0,0,3,2,0,Bronze
C_081,2025-02-27,57,0.0,0,2,3,0,Bronze
C_081,2025-02-28,58,0.0,0,1,4,0,Bronze
C_081,2025-03-01,59,2.13,1,4,5,0,Bronze
C_081,2025-03-02,60,15.8,2,11,6,0,Bronze
C_081,2025-03-03,61,0.0,0,2,0,0,Bronze
C_081,2025-03-04,62,4.28,1,4,1,0,Bronze
C_081,2025-03-05,63,0.0,0,3,2,0,Bronze
C_081,2025-03-06,64,0.0,0,0,3,0,Bronze
C_081,2025-03-07,65,0.0,0,2,4,0,Bronze
C_081,2025-03-08,66,7.84,2,14,5,0,Bronze
C_081,2025-03-09,67,1.84,1,2,6,0,Bronze
C_081,2025-03-10,68,7.34,1,6,0,1,Bronze
C_081,2025-03-11,69,8.09,2,10,1,0,Bronze
C_081,2025-03-12,70,0.0,0,0,2,0,Bronze
C_081,2025-03-13,71,0.0,0,3,3,0,Bronze
C_081,2025-03-14,72,22.88,3,14,4,1,Bronze
C_081,2025-03-15,73,11.98,1,12,5,0,Bronze
C_081,2025-03-16,74,9.73,1,11,6,0,Bronze
C_081,2025-03-17,75,13.5,2,10,0,0,Bronze
C_081,2025-03-18,76,0.0,0,4,1,0,Bronze
C_081,2025-03-19,77,0.0,0,4,2,0,Bronze
C_081,2025-03-20,78,4.94,1,6,3,0,Bronze
C_081,2025-03-21,79,0.0,0,0,4,0,Bronze
C_081,2025-03-22,80,0.0,0,1,5,0,Bronze
C_081,2025-03-23,81,11.38,1,9,6,0,Bronze
C_081,2025-03-24,82,17.88,2,15,0,0,Bronze
C_081,2025-03-25,83,0.0,0,0,1,0,Bronze
C_081,2025-03-26,84,0.0,0,2,2,0,Bronze
C_081,2025-03-27,85,3.5,1,8,3,0,Bronze
C_081,2025-03-28,86,20.37,3,31,4,0,Bronze
C_081,2025-03-29,87,13.85,1,12,5,0,Bronze
C_081,2025-03-30,88,16.76,1,9,6,0,Bronze
C_081,2025-03-31,89,0.0,0,4,0,0,Bronze
C_081,2025-04-01,90,8.08,1,12,1,0,Bronze
C_081,2025-04-02,91,0.0,0,1,2,1,Bronze
C_081,2025-04-03,92,10.73,1,7,3,0,Bronze
C_081,2025-04-04,93,0.0,0,4,4,0,Bronze
C_081,2025-04-05,94,46.72,3,24,5,0,Bronze
C_081,2025-04-06,95,22.57,2,14,6,0,Bronze
C_081,2025-04-07,96,8.57,1,10,0,0,Bronze
C_081,2025-04-08,97,21.85,2,20,1,0,Bronze
C_081,2025-04-09,98,3.58,1,4,2,0,Bronze
C_081,2025-04-10,99,0.0,0,3,3,0,Bronze
C_081,2025-04-11,100,7.98,1,10,4,0,Bronze
C_081,2025-04-12,101,0.0,0,3,5,1,Bronze
C_081,2025-04-13,102,23.23,3,12,6,0,Bronze
C_081,2025-04-14,103,0.0,0,1,0,0,Bronze
C_081,2025-04-15,104,0.0,0,2,1,1,Bronze
C_081,2025-04-16,105,5.69,2,5,2,0,Bronze
C_081,2025-04-17,106,5.5,1,12,3,0,Bronze
C_081,2025-04-18,107,0.0,0,0,4,0,Bronze
C_081,2025-04-19,108,0.0,0,2,5,0,Bronze
C_081,2025-04-20,109,0.0,0,4,6,0,Bronze
C_081,2025-04-21,110,0.0,0,4,0,0,Bronze
C_081,2025-04-22,111,0.0,0,0,1,0,Bronze
C_081,2025-04-23,112,4.35,1,10,2,0,Bronze
C_081,2025-04-24,113,2.95,1,7,3,0,Bronze
C_081,2025-04-25,114,0.0,0,2,4,0,Bronze
C_081,2025-04-26,115,17.23,1,13,5,0,Bronze
C_081,2025-04-27,116,0.0,0,4,6,0,Bronze
C_081,2025-04-28,117,12.52,1,13,0,0,Bronze
C_081,2025-04-29,118,0.0,0,0,1,0,Bronze
C_081,2025-04-30,119,0.0,0,0,2,0,Bronze
C_082,2025-01-01,0,24.86,1,6,2,0,Gold
C_082,2025-01-02,1,0.0,0,3,3,0,Gold
C_082,2025-01-03,2,59.71,5,12,4,0,Gold
C_082,2025-01-04,3,35.81,1,6,5,0,Gold
C_082,2025-01-05,4,97.6,3,16,6,0,Gold
C_082,2025-01-06,5,56.28,4,36,0,0,Gold
C_082,2025-01-07,6,0.0,0,4,1,0,Gold
C_082,2025-01-08,7,22.02,1,6,2,0,Gold
C_082,2025-01-09,8,47.77,2,10,3,0,Gold
C_082,2025-01-10,9,98.66,3,24,4,0,Gold
C_082,2025-01-11,10,0.0,0,1,5,0,Gold
C_082,2025-01-12,11,32.77,2,7,6,0,Gold
C_082,2025-01-13,12,12.24,1,5,0,0,Gold
C_082,2025-01-14,13,0.0,0,0,1,0,Gold
C_082,2025-01-15,14,27.14,2,10,2,0,Gold
C_082,2025-01-16,15,0.0,0,2,3,0,Gold
C_082,2025-01-17,16,161.4,4,36,4,0,Gold
C_082,2025-01-18,17,61.91,3,25,5,0,Gold
C_082,2025-01-19,18,18.14,1,8,6,0,Gold
C_082,2025-01-20,19,26.02,1,6,0,0,Gold
C_082,2025-01-21,20,107.73,3,26,1,0,Gold
C_082,2025-01-22,21,0.0,0,0,2,0,Gold
C_082,2025-01-23,22,29.39,3,9,3,0,Gold
C_082,2025-01-24,23,34.55,5,17,4,0,Gold
C_082,2025-01-25,24,33.98,1,11,5,0,Gold
C_082,2025-01-26,25,25.91,1,4,6,0,Gold
C_082,2025-01-27,26,0.0,0,0,0,0,Gold
C_082,2025-01-28,27,178.93,4,36,1,0,Gold
C_082,2025-01-29,28,22.41,1,5,2,1,Gold
C_082,2025-01-30,29,223.16,6,45,3,0,Gold
C_082,2025-01-31,30,0.0,0,3,4,0,Gold
C_082,2025-02-01,31,51.12,3,30,5,0,Gold
C_082,2025-02-02,32,28.59,1,6,6,0,Gold
C_082,2025-02-03,33,48.89,2,10,0,0,Gold
C_082,2025-02-04,34,27.07,1,9,1,0,Gold
C_082,2025-02-05,35,25.7,1,11,2,0,Gold
C_082,2025-02-06,36,31.48,3,10,3,0,Gold
C_082,2025-02-07,37,26.43,2,10,4,0,Gold
C_082,2025-02-08,38,9.03,1,4,5,0,Gold
C_082,2025-02-09,39,19.83,1,6,6,0,Gold
C_082,2025-02-10,40,10.44,1,6,0,0,Gold
C_082,2025-02-11,41,55.56,2,16,1,0,Gold
C_082,2025-02-12,42,57.91,2,15,2,0,Gold
C_082,2025-02-13,43,0.0,0,0,3,0,Gold
C_082,2025-02-14,44,73.13,3,25,4,0,Gold
C_082,2025-02-15,45,28.31,2,7,5,0,Gold
C_082,2025-02-16,46,35.6,1,9,6,0,Gold
C_082,2025-02-17,47,14.63,1,6,0,0,Gold
C_082,2025-02-18,48,20.1,1,6,1,0,Gold
C_082,2025-02-19,49,48.19,1,11,2,0,Gold
C_082,2025-02-20,50,43.43,3,15,3,0,Gold
C_082,2025-02-21,51,78.43,2,18,4,0,Gold
C_082,2025-02-22,52,0.0,0,1,5,0,Gold
C_082,2025-02-23,53,0.0,0,3,6,0,Gold
C_082,2025-02-24,54,32.23,3,13,0,0,Gold
C_082,2025-02-25,55,12.9,1,8,1,0,Gold
C_082,2025-02-26,56,12.31,1,7,2,0,Gold
C_082,2025-02-27,57,4.43,1,2,3,0,Gold
C_082,2025-02-28,58,17.35,1,5,4,0,Gold
C_082,2025-03-01,59,182.58,3,30,5,0,Gold
C_082,2025-03-02,60,53.82,2,18,6,0,Gold
C_082,2025-03-03,61,16.85,1,6,0,0,Gold
C_082,2025-03-04,62,27.95,3,19,1,0,Gold
C_082,2025-03-05,63,0.0,0,1,2,0,Gold
C_082,2025-03-06,64,0.0,0,3,3,0,Gold
C_082,2025-03-07,65,178.67,4,37,4,0,Gold
C_082,2025-03-08,66,0.0,0,3,5,0,Gold
C_082,2025-03-09,67,40.07,1,10,6,0,Gold
C_082,2025-03-10,68,0.0,0,1,0,0,Gold
C_082,2025-03-11,69,36.91,3,22,1,0,Gold
C_082,2025-03-12,70,11.79,1,4,2,0,Gold
C_082,2025-03-13,71,0.0,0,1,3,0,Gold
C_082,2025-03-14,72,18.18,1,7,4,0,Gold
C_082,2025-03-15,73,39.44,1,7,5,0,Gold
C_082,2025-03-16,74,14.8,1,7,6,0,Gold
C_082,2025-03-17,75,0.0,0,1,0,0,Gold
C_082,2025-03-18,76,93.13,2,20,1,0,Gold
C_082,2025-03-19,77,31.12,1,10,2,0,Gold
C_082,2025-03-20,78,26.89,3,14,3,0,Gold
C_082,2025-03-21,79,21.09,2,16,4,0,Gold
C_082,2025-03-22,80,15.5,1,3,5,0,Gold
C_082,2025-03-23,81,32.36,1,5,6,0,Gold
C_082,2025-03-24,82,54.12,1,12,0,0,Gold
C_082,2025-03-25,83,24.92,1,10,1,0,Gold
C_082,2025-03-26,84,17.54,2,6,2,0,Gold
C_082,2025-03-27,85,34.99,2,18,3,0,Gold
C_082,2025-03-28,86,24.43,1,5,4,0,Gold
C_082,2025-03-29,87,42.22,3,21,5,0,Gold
C_082,2025-03-30,88,53.38,2,16,6,0,Gold
C_082,2025-03-31,89,97.33,3,17,0,1,Gold
C_082,2025-04-01,90,51.53,3,14,1,0,Gold
C_082,2025-04-02,91,45.13,2,21,2,0,Gold
C_082,2025-04-03,92,64.78,2,20,3,0,Gold
C_082,2025-04-04,93,26.66,1,12,4,0,Gold
C_082,2025-04-05,94,48.64,3,22,5,0,Gold
C_082,2025-04-06,95,98.36,2,19,6,0,Gold
C_082,2025-04-07,96,13.52,2,8,0,0,Gold
C_082,2025-04-08,97,45.21,2,17,1,0,Gold
C_082,2025-04-09,98,42.12,3,9,2,0,Gold
C_082,2025-04-10,99,116.36,3,25,3,0,Gold
C_082,2025-04-11,100,0.0,0,3,4,0,Gold
C_082,2025-04-12,101,60.49,2,16,5,0,Gold
C_082,2025-04-13,102,67.7,3,11,6,0,Gold
C_082,2025-04-14,103,45.55,3,15,0,0,Gold
C_082,2025-04-15,104,16.78,1,5,1,0,Gold
C_082,2025-04-16,105,0.0,0,3,2,0,Gold
C_082,2025-04-17,106,57.18,5,22,3,0,Gold
C_082,2025-04-18,107,19.81,1,4,4,0,Gold
C_082,2025-04-19,108,15.15,1,8,5,0,Gold
C_082,2025-04-20,109,67.66,2,16,6,0,Gold
C_082,2025-04-21,110,13.83,2,8,0,0,Gold
C_082,2025-04-22,111,17.35,1,5,1,0,Gold
C_082,2025-04-23,112,0.0,0,2,2,0,Gold
C_082,2025-04-24,113,36.29,4,10,3,0,Gold
C_082,2025-04-25,114,0.0,0,1,4,0,Gold
C_082,2025-04-26,115,27.39,1,9,5,0,Gold
C_082,2025-04-27,116,0.0,0,1,6,0,Gold
C_082,2025-04-28,117,37.48,1,10,0,0,Gold
C_082,2025-04-29,118,51.58,1,8,1,1,Gold
C_082,2025-04-30,119,37.73,2,10,2,0,Gold
C_083,2025-01-01,0,0.0,0,3,2,0,Bronze
C_083,2025-01-02,1,0.0,0,0,3,0,Bronze
C_083,2025-01-03,2,16.0,1,10,4,1,Bronze
C_083,2025-01-04,3,28.85,2,18,5,0,Bronze
C_083,2025-01-05,4,2.34,1,2,6,0,Bronze
C_083,2025-01-06,5,0.0,0,1,0,0,Bronze
C_083,2025-01-07,6,15.86,1,10,1,0,Bronze
C_083,2025-01-08,7,0.0,0,0,2,0,Bronze
C_083,2025-01-09,8,0.0,0,3,3,0,Bronze
C_083,2025-01-10,9,0.0,0,4,4,0,Bronze
C_083,2025-01-11,10,5.66,1,5,5,0,Bronze
C_083,2025-01-12,11,5.33,1,9,6,0,Bronze
C_083,2025-01-13,12,16.88,2,14,0,0,Bronze
C_083,2025-01-14,13,9.21,2,11,1,0,Bronze
C_083,2025-01-15,14,3.07,1,7,2,0,Bronze
C_083,2025-01-16,15,0.0,0,0,3,0,Bronze
C_083,2025-01-17,16,0.0,0,4,4,0,Bronze
C_083,2025-01-18,17,3.66,1,5,5,0,Bronze
C_083,2025-01-19,18,0.0,0,2,6,0,Bronze
C_083,2025-01-20,19,0.0,0,4,0,0,Bronze
C_083,2025-01-21,20,2.21,1,5,1,0,Bronze
C_083,2025-01-22,21,0.0,0,0,2,0,Bronze
C_083,2025-01-23,22,0.0,0,3,3,0,Bronze
C_083,2025-01-24,23,0.0,0,0,4,0,Bronze
C_083,2025-01-25,24,0.0,0,0,5,1,Bronze
C_083,2025-01-26,25,7.33,1,4,6,0,Bronze
C_083,2025-01-27,26,11.78,1,8,0,0,Bronze
C_083,2025-01-28,27,3.34,1,8,1,0,Bronze
C_083,2025-01-29,28,0.0,0,1,2,0,Bronze
C_083,2025-01-30,29,6.94,1,5,3,0,Bronze
C_083,2025-01-31,30,0.0,0,2,4,0,Bronze
C_083,2025-02-01,31,0.0,0,1,5,0,Bronze
C_083,2025-02-02,32,0.0,0,0,6,0,Bronze
C_083,2025-02-03,33,3.84,1,5,0,0,Bronze
C_083,2025-02-04,34,2.71,1,2,1,0,Bronze
C_083,2025-02-05,35,0.0,0,4,2,0,Bronze
C_083,2025-02-06,36,0.0,0,0,3,0,Bronze
C_083,2025-02-07,37,0.0,0,0,4,0,Bronze
C_083,2025-02-08,38,20.61,2,16,5,0,Bronze
C_083,2025-02-09,39,0.0,0,2,6,0,Bronze
C_083,2025-02-10,40,0.0,0,1,0,0,Bronze
C_083,2025-02-11,41,7.93,1,8,1,0,Bronze
C_083,2025-02-12,42,6.57,2,8,2,0,Bronze
C_083,2025-02-13,43,0.0,0,1,3,0,Bronze
C_083,2025-02-14,44,0.0,0,1,4,0,Bronze
C_083,2025-02-15,45,0.0,0,1,5,0,Bronze
C_083,2025-02-16,46,18.36,2,21,6,0,Bronze
C_083,2025-02-17,47,13.14,2,16,0,0,Bronze
C_083,2025-02-18,48,5.37,2,10,1,0,Bronze
C_083,2025-02-19,49,2.98,1,4,2,0,Bronze
C_083,2025-02-20,50,6.65,2,5,3,0,Bronze
C_083,2025-02-21,51,0.0,0,4,4,0,Bronze
C_083,2025-02-22,52,0.0,0,0,5,0,Bronze
C_083,2025-02-23,53,28.25,2,18,6,0,Bronze
C_083,2025-02-24,54,0.0,0,2,0,0,Bronze
C_083,2025-02-25,55,12.77,1,11,1,0,Bronze
C_083,2025-02-26,56,7.74,1,5,2,0,Bronze
C_083,2025-02-27,57,9.28,1,8,3,0,Bronze
C_083,2025-02-28,58,0.0,0,4,4,0,Bronze
C_083,2025-03-01,59,0.0,0,2,5,0,Bronze
C_083,2025-03-02,60,3.43,1,4,6,0,Bronze
C_083,2025-03-03,61,0.0,0,4,0,0,Bronze
C_083,2025-03-04,62,2.35,1,5,1,0,Bronze
C_083,2025-03-05,63,0.0,0,0,2,0,Bronze
C_083,2025-03-06,64,0.0,0,2,3,0,Bronze
C_083,2025-03-07,65,0.0,0,0,4,0,Bronze
C_083,2025-03-08,66,0.0,0,2,5,0,Bronze
C_083,2025-03-09,67,16.09,1,10,6,0,Bronze
C_083,2025-03-10,68,33.56,3,27,0,0,Bronze
C_083,2025-03-11,69,19.35,2,16,1,0,Bronze
C_083,2025-03-12,70,11.03,3,8,2,0,Bronze
C_083,2025-03-13,71,0.0,0,0,3,0,Bronze
C_083,2025-03-14,72,0.0,0,1,4,0,Bronze
C_083,2025-03-15,73,0.0,0,0,5,0,Bronze
C_083,2025-03-16,74,29.79,3,19,6,0,Bronze
C_083,2025-03-17,75,0.0,0,1,0,0,Bronze
C_083,2025-03-18,76,0.0,0,1,1,0,Bronze
C_083,2025-03-19,77,16.73,1,12,2,0,Bronze
C_083,2025-03-20,78,0.0,0,2,3,0,Bronze
C_083,2025-03-21,79,3.79,1,6,4,0,Bronze
C_083,2025-03-22,80,0.0,0,3,5,0,Bronze
C_083,2025-03-23,81,11.44,1,10,6,0,Bronze
C_083,2025-03-24,82,0.0,0,2,0,0,Bronze
C_083,2025-03-25,83,4.63,1,3,1,0,Bronze
C_083,2025-03-26,84,5.77,1,5,2,0,Bronze
C_083,2025-03-27,85,12.14,1,9,3,0,Bronze
C_083,2025-03-28,86,15.2,1,11,4,0,Bronze
C_083,2025-03-29,87,14.7,2,19,5,0,Bronze
C_083,2025-03-30,88,15.05,1,11,6,0,Bronze
C_083,2025-03-31,89,7.16,1,5,0,0,Bronze
C_083,2025-04-01,90,0.0,0,1,1,0,Bronze
C_083,2025-04-02,91,8.86,3,21,2,0,Bronze
C_083,2025-04-03,92,0.0,0,1,3,0,Bronze
C_083,2025-04-04,93,15.25,4,18,4,0,Bronze
C_083,2025-04-05,94,0.0,0,1,5,0,Bronze
C_083,2025-04-06,95,0.0,0,1,6,0,Bronze
C_083,2025-04-07,96,8.64,1,7,0,0,Bronze
C_083,2025-04-08,97,7.03,1,11,1,0,Bronze
C_083,2025-04-09,98,0.0,0,4,2,0,Bronze
C_083,2025-04-10,99,4.29,1,8,3,0,Bronze
C_083,2025-04-11,100,8.92,1,7,4,0,Bronze
C_083,2025-04-12,101,0.0,0,1,5,0,Bronze
C_083,2025-04-13,102,11.61,1,10,6,0,Bronze
C_083,2025-04-14,103,0.0,0,3,0,0,Bronze
C_083,2025-04-15,104,0.0,0,4,1,0,Bronze
C_083,2025-04-16,105,15.65,2,19,2,0,Bronze
C_083,2025-04-17,106,0.0,0,4,3,0,Bronze
C_083,2025-04-18,107,9.16,1,9,4,0,Bronze
C_083,2025-04-19,108,0.0,0,1,5,0,Bronze
C_083,2025-04-20,109,0.0,0,2,6,0,Bronze
C_083,2025-04-21,110,16.28,2,12,0,0,Bronze
C_083,2025-04-22,111,0.0,0,3,1,0,Bronze
C_083,2025-04-23,112,0.0,0,0,2,0,Bronze
C_083,2025-04-24,113,8.86,1,7,3,0,Bronze
C_083,2025-04-25,114,0.0,0,0,4,0,Bronze
C_083,2025-04-26,115,0.0,0,2,5,0,Bronze
C_083,2025-04-27,116,0.0,0,3,6,0,Bronze
C_083,2025-04-28,117,0.0,0,2,0,0,Bronze
C_083,2025-04-29,118,6.11,1,9,1,0,Bronze
C_083,2025-04-30,119,0.0,0,1,2,0,Bronze
C_084,2025-01-01,0,2.11,1,4,2,0,Bronze
C_084,2025-01-02,1,0.0,0,4,3,0,Bronze
C_084,2025-01-03,2,0.0,0,2,4,0,Bronze
C_084,2025-01-04,3,0.0,0,2,5,0,Bronze
C_084,2025-01-05,4,4.39,1,5,6,0,Bronze
C_084,2025-01-06,5,36.63,4,28,0,0,Bronze
C_084,2025-01-07,6,7.16,1,7,1,0,Bronze
C_084,2025-01-08,7,0.0,0,2,2,0,Bronze
C_084,2025-01-09,8,5.15,1,8,3,0,Bronze
C_084,2025-01-10,9,6.19,1,6,4,0,Bronze
C_084,2025-01-11,10,11.44,3,15,5,0,Bronze
C_084,2025-01-12,11,0.0,0,2,6,0,Bronze
C_084,2025-01-13,12,3.01,1,7,0,0,Bronze
C_084,2025-01-14,13,0.0,0,1,1,0,Bronze
C_084,2025-01-15,14,0.0,0,4,2,0,Bronze
C_084,2025-01-16,15,0.0,0,4,3,0,Bronze
C_084,2025-01-17,16,19.86,2,17,4,0,Bronze
C_084,2025-01-18,17,0.0,0,3,5,0,Bronze
C_084,2025-01-19,18,6.26,1,11,6,0,Bronze
C_084,2025-01-20,19,0.0,0,4,0,0,Bronze
C_084,2025-01-21,20,8.37,1,8,1,0,Bronze
C_084,2025-01-22,21,5.67,2,7,2,0,Bronze
C_084,2025-01-23,22,27.96,3,25,3,0,Bronze
C_084,2025-01-24,23,11.23,1,10,4,0,Bronze
C_084,2025-01-25,24,17.83,1,12,5,0,Bronze
C_084,2025-01-26,25,0.0,0,4,6,0,Bronze
C_084,2025-01-27,26,6.37,1,5,0,0,Bronze
C_084,2025-01-28,27,5.66,1,6,1,0,Bronze
C_084,2025-01-29,28,0.0,0,1,2,0,Bronze
C_084,2025-01-30,29,0.0,0,3,3,0,Bronze
C_084,2025-01-31,30,2.7,1,5,4,0,Bronze
C_084,2025-02-01,31,6.08,1,9,5,0,Bronze
C_084,2025-02-02,32,0.0,0,3,6,0,Bronze
C_084,2025-02-03,33,0.0,0,3,0,0,Bronze
C_084,2025-02-04,34,7.18,2,13,1,0,Bronze
C_084,2025-02-05,35,0.0,0,1,2,0,Bronze
C_084,2025-02-06,36,21.67,2,14,3,0,Bronze
C_084,2025-02-07,37,0.0,0,0,4,0,Bronze
C_084,2025-02-08,38,0.0,0,3,5,0,Bronze
C_084,2025-02-09,39,0.0,0,1,6,0,Bronze
C_084,2025-02-10,40,24.71,2,18,0,0,Bronze
C_084,2025-02-11,41,2.83,1,6,1,0,Bronze
C_084,2025-02-12,42,0.0,0,2,2,0,Bronze
C_084,2025-02-13,43,6.31,1,10,3,0,Bronze
C_084,2025-02-14,44,0.0,0,0,4,0,Bronze
C_084,2025-02-15,45,21.94,2,12,5,0,Bronze
C_084,2025-02-16,46,30.0,2,20,6,0,Bronze
C_084,2025-02-17,47,0.0,0,4,0,0,Bronze
C_084,2025-02-18,48,41.22,4,34,1,0,Bronze
C_084,2025-02-19,49,15.61,1,7,2,1,Bronze
C_084,2025-02-20,50,4.13,1,4,3,1,Bronze
C_084,2025-02-21,51,3.94,1,9,4,0,Bronze
C_084,2025-02-22,52,2.45,1,3,5,0,Bronze
C_084,2025-02-23,53,5.87,2,6,6,0,Bronze
C_084,2025-02-24,54,7.88,1,7,0,0,Bronze
C_084,2025-02-25,55,13.27,1,9,1,0,Bronze
C_084,2025-02-26,56,9.0,1,9,2,0,Bronze
C_084,2025-02-27,57,0.0,0,1,3,0,Bronze
C_084,2025-02-28,58,0.0,0,4,4,0,Bronze
C_084,2025-03-01,59,6.17,1,6,5,0,Bronze
C_084,2025-03-02,60,0.0,0,4,6,0,Bronze
C_084,2025-03-03,61,0.0,0,1,0,0,Bronze
C_084,2025-03-04,62,3.54,1,3,1,0,Bronze
C_084,2025-03-05,63,5.2,1,9,2,0,Bronze
C_084,2025-03-06,64,0.0,0,0,3,0,Bronze
C_084,2025-03-07,65,0.0,0,2,4,0,Bronze
C_084,2025-03-08,66,0.0,0,4,5,0,Bronze
C_084,2025-03-09,67,0.0,0,2,6,0,Bronze
C_084,2025-03-10,68,21.55,2,16,0,0,Bronze
C_084,2025-03-11,69,0.0,0,1,1,0,Bronze
C_084,2025-03-12,70,0.0,0,2,2,0,Bronze
C_084,2025-03-13,71,5.67,1,5,3,0,Bronze
C_084,2025-03-14,72,0.0,0,3,4,1,Bronze
C_084,2025-03-15,73,2.75,2,5,5,0,Bronze
C_084,2025-03-16,74,0.0,0,1,6,0,Bronze
C_084,2025-03-17,75,0.0,0,1,0,0,Bronze
C_084,2025-03-18,76,8.02,1,11,1,0,Bronze
C_084,2025-03-19,77,0.0,0,2,2,0,Bronze
C_084,2025-03-20,78,0.0,0,2,3,0,Bronze
C_084,2025-03-21,79,0.0,0,2,4,0,Bronze
C_084,2025-03-22,80,0.0,0,4,5,0,Bronze
C_084,2025-03-23,81,8.16,1,8,6,0,Bronze
C_084,2025-03-24,82,0.0,0,0,0,0,Bronze
C_084,2025-03-25,83,0.0,0,1,1,0,Bronze
C_084,2025-03-26,84,12.33,1,6,2,1,Bronze
C_084,2025-03-27,85,0.0,0,1,3,1,Bronze
C_084,2025-03-28,86,0.0,0,3,4,0,Bronze
C_084,2025-03-29,87,0.0,0,2,5,0,Bronze
C_084,2025-03-30,88,0.0,0,1,6,0,Bronze
C_084,2025-03-31,89,5.26,1,4,0,0,Bronze
C_084,2025-04-01,90,3.88,1,9,1,0,Bronze
C_084,2025-04-02,91,6.55,1,6,2,0,Bronze
C_084,2025-04-03,92,8.81,1,12,3,0,Bronze
C_084,2025-04-04,93,13.46,1,10,4,0,Bronze
C_084,2025-04-05,94,0.0,0,1,5,0,Bronze
C_084,2025-04-06,95,0.0,0,4,6,0,Bronze
C_084,2025-04-07,96,7.77,1,8,0,0,Bronze
C_084,2025-04-08,97,0.0,0,0,1,0,Bronze
C_084,2025-04-09,98,0.0,0,4,2,1,Bronze
C_084,2025-04-10,99,0.0,0,1,3,0,Bronze
C_084,2025-04-11,100,7.13,2,14,4,0,Bronze
C_084,2025-04-12,101,27.6,2,14,5,0,Bronze
C_084,2025-04-13,102,14.3,2,8,6,0,Bronze
C_084,2025-04-14,103,5.76,1,4,0,1,Bronze
C_084,2025-04-15,104,14.86,2,17,1,0,Bronze
C_084,2025-04-16,105,4.6,1,10,2,0,Bronze
C_084,2025-04-17,106,0.0,0,3,3,0,Bronze
C_084,2025-04-18,107,13.47,3,18,4,0,Bronze
C_084,2025-04-19,108,4.34,1,3,5,1,Bronze
C_084,2025-04-20,109,0.0,0,4,6,0,Bronze
C_084,2025-04-21,110,7.36,1,10,0,0,Bronze
C_084,2025-04-22,111,7.43,1,6,1,0,Bronze
C_084,2025-04-23,112,0.0,0,3,2,0,Bronze
C_084,2025-04-24,113,10.01,2,8,3,0,Bronze
C_084,2025-04-25,114,0.0,0,2,4,0,Bronze
C_084,2025-04-26,115,13.12,1,8,5,0,Bronze
C_084,2025-04-27,116,7.54,2,12,6,0,Bronze
C_084,2025-04-28,117,0.0,0,4,0,0,Bronze
C_084,2025-04-29,118,9.13,1,10,1,0,Bronze
C_084,2025-04-30,119,0.0,0,1,2,0,Bronze
C_085,2025-01-01,0,31.21,2,18,2,0,Silver
C_085,2025-01-02,1,11.69,3,9,3,0,Silver
C_085,2025-01-03,2,6.84,1,8,4,0,Silver
C_085,2025-01-04,3,0.0,0,0,5,0,Silver
C_085,2025-01-05,4,0.0,0,2,6,0,Silver
C_085,2025-01-06,5,0.0,0,3,0,0,Silver
C_085,2025-01-07,6,0.0,0,1,1,0,Silver
C_085,2025-01-08,7,0.0,0,2,2,0,Silver
C_085,2025-01-09,8,0.0,0,4,3,0,Silver
C_085,2025-01-10,9,16.35,1,7,4,0,Silver
C_085,2025-01-11,10,0.0,0,3,5,0,Silver
C_085,2025-01-12,11,0.0,0,0,6,0,Silver
C_085,2025-01-13,12,0.0,0,3,0,0,Silver
C_085,2025-01-14,13,8.67,1,10,1,0,Silver
